@relation 'chicago_listings - cleaned-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute neighbourhood_group {NA}
@attribute latitude numeric
@attribute longitude numeric
@attribute room_type {'Private room','Entire home/apt','Shared room','Hotel room'}
@attribute number_of_reviews numeric
@attribute reviews_per_month string
@attribute calculated_host_listings_count numeric
@attribute availability_365 numeric
@attribute number_of_reviews_ltm numeric
@attribute days_since_last_review numeric
@attribute dist_from_airport_in_miles numeric
@attribute dist_from_subway_in_miles numeric
@attribute dist_from_city_center numeric
@attribute price numeric

@data
NA,42.02029,-87.66602,'Private room',54,0.87,2,237,16,38,13.350969,0.347748,10.008438,84
NA,41.91636,-87.70499,'Entire home/apt',44,0.69,1,227,0,977,9.360022,0.58583,4.88092,119
NA,41.90251,-87.66529,'Entire home/apt',13,0.21,1,314,0,1214,9.340917,0.134657,2.567435,399
NA,41.90862,-87.67509,'Entire home/apt',130,2.17,4,314,41,44,9.455435,0.162421,3.248021,721
NA,41.9454,-87.65478,'Entire home/apt',140,2.2,5,159,19,44,12.22219,0.134685,4.839855,361
NA,41.98397,-87.67148,'Entire home/apt',389,6.16,2,130,66,44,12.744659,0.513457,7.651301,166
NA,41.7911,-87.5937,'Private room',4,0.08,3,80,0,1217,8.672329,0.313052,6.318314,85
NA,41.85091,-87.66793,'Entire home/apt',33,0.52,3,0,0,1639,6.429059,0.483357,2.802515,499
NA,41.84507,-87.64503,'Entire home/apt',71,1.12,1,244,24,38,7.140212,0.20246,2.426036,205
NA,41.88773,-87.70511,'Entire home/apt',180,2.84,1,344,41,43,7.479323,0.082834,4.165268,97
NA,41.84305,-87.63891,'Entire home/apt',257,4.05,4,150,11,172,7.341355,0.561213,2.469071,60
NA,41.87125,-87.684151,'Entire home/apt',1,0.12,1,0,1,292,6.963399,0.32378,3.004969,105
NA,41.9476,-87.65317,'Private room',16,0.26,2,308,5,74,12.397137,0.035028,4.962358,60
NA,41.77146,-87.57061,'Entire home/apt',73,1.15,1,251,0,1080,9.976464,0.449547,8.036596,50
NA,41.82144,-87.60013,'Entire home/apt',195,3.08,1,0,0,647,8.666284,0.934623,4.231884,65
NA,41.93832,-87.66499,'Entire home/apt',79,1.25,10,8,10,82,11.543066,0.384113,4.577903,189
NA,41.92231,-87.71673,'Private room',34,0.54,1,125,8,39,9.605018,0.620809,5.642127,123
NA,41.8172,-87.60829,'Private room',59,0.93,1,258,14,59,8.157771,0.572553,4.363137,118
NA,41.91361,-87.63841,'Entire home/apt',73,1.18,9,132,29,51,10.782821,0.221566,2.494881,425
NA,41.92998,-87.69981,'Entire home/apt',301,4.75,1,135,61,53,10.341373,0.432279,5.237008,116
NA,41.94055,-87.64005,'Entire home/apt',0,NA,1,0,0,-1,12.302564,0.728723,4.345241,125
NA,41.85294,-87.66773,'Entire home/apt',49,0.77,3,0,0,1576,6.535134,0.347408,2.702367,499
NA,41.98542,-87.66416,'Entire home/apt',68,1.09,1,142,14,72,13.147368,0.311198,7.639031,289
NA,41.85872,-87.69298,'Private room',249,3.95,5,358,26,73,5.975329,0.331756,3.699742,89
NA,41.89877,-87.68689,'Private room',69,1.31,1,0,0,791,8.563998,0.662512,3.427905,44
NA,41.98532,-87.67212,'Private room',53,0.84,7,0,11,73,12.712787,0.41398,7.75063,55
NA,41.88429,-87.61462,'Entire home/apt',1,0.02,1,0,0,1918,10.128741,0.546979,0.932405,155
NA,41.9056,-87.6873,'Private room',305,4.85,1,27,64,36,8.985466,0.587394,3.668374,78
NA,41.85284,-87.66917,'Entire home/apt',35,0.55,3,0,1,399,6.474835,0.345624,2.767423,499
NA,41.94558,-87.65598,'Entire home/apt',138,2.2,5,73,17,54,12.204962,0.165365,4.870597,914
NA,41.91503,-87.65525,'Private room',182,2.89,3,25,20,52,10.363599,0.250696,2.902426,79
NA,41.91837,-87.64991,'Entire home/apt',213,3.43,1,348,38,42,10.711637,0.152371,2.987708,83
NA,41.90234,-87.68647,'Private room',18,0.29,1,364,0,1834,8.797773,0.708531,3.517303,45
NA,41.95592,-87.77595,'Entire home/apt',90,1.64,1,341,29,37,7.20716,1.257828,9.618183,110
NA,41.82497,-87.67365,'Entire home/apt',111,1.81,1,167,11,44,5.071486,0.48324,4.378536,298
NA,41.84078,-87.6612,'Private room',6,0.1,6,167,4,107,6.251785,0.26086,3.093597,92
NA,41.90041,-87.68499,'Private room',13,0.21,2,33,0,1102,8.710271,0.765697,3.383806,95
NA,41.90832,-87.68635,'Entire home/apt',131,2.1,1,104,0,769,9.178394,0.453067,3.72578,118
NA,41.94943,-87.65302,'Private room',13,0.21,2,284,3,46,12.51438,0.147846,5.082437,60
NA,41.89627,-87.66194,'Entire home/apt',50,0.8,1,0,0,1325,9.071317,0.344847,2.156691,84
NA,41.88762,-87.64478,'Entire home/apt',2,0.03,1,0,0,1916,9.148548,0.216525,1.04903,45
NA,41.89136,-87.62367,'Entire home/apt',147,2.36,2,136,39,38,10.112167,0.219592,0.974237,250
NA,41.8971,-87.7274,'Private room',42,0.77,1,0,0,1066,7.786575,0.789723,5.487853,37
NA,41.89735,-87.66203,'Entire home/apt',57,0.92,1,310,11,64,9.131255,0.358802,2.204767,673
NA,41.97655,-87.67058,'Entire home/apt',286,4.56,1,77,29,59,12.789194,0.656674,7.148652,203
NA,41.76507,-87.64601,'Entire home/apt',272,4.56,1,303,62,51,5.985865,0.966832,7.84913,63
NA,41.91355,-87.63863,'Entire home/apt',84,1.36,9,135,26,58,10.772509,0.217011,2.49311,564
NA,41.88163,-87.66092,'Entire home/apt',281,4.49,1,342,56,44,8.275896,0.355646,1.716521,90
NA,41.79084,-87.58866,'Entire home/apt',0,NA,1,0,0,-1,8.946606,0.0677,6.4263,43
NA,41.95626,-87.67739,'Entire home/apt',122,1.98,1,197,29,38,12.441485,0.187303,5.986371,128
NA,41.92165,-87.69959,'Entire home/apt',90,1.45,1,71,23,117,9.794038,0.136456,4.852823,211
NA,41.96504,-87.65423,'Entire home/apt',133,2.14,1,263,27,66,13.4666,0.198558,6.145368,1057
NA,41.91674,-87.71433,'Entire home/apt',222,3.56,1,226,11,290,9.257544,0.910991,5.33008,97
NA,41.91637,-87.65543,'Private room',127,2.04,1,6,15,85,10.438147,0.189178,2.988518,95
NA,41.97027,-87.76887,'Entire home/apt',104,1.67,1,179,13,129,7.444001,0.312365,9.904705,99
NA,41.91489,-87.65328,'Private room',143,2.3,3,53,27,52,10.41081,0.220029,2.843867,58
NA,41.90046,-87.67061,'Entire home/apt',57,0.92,1,0,0,669,9.073017,0.281062,2.71023,500
NA,41.90985,-87.65137,'Entire home/apt',18,0.29,1,0,0,1850,10.171529,0.144024,2.48725,71
NA,41.91666,-87.65338,'Private room',155,2.49,3,65,24,46,10.512523,0.102739,2.95577,100
NA,41.96891,-87.74697,'Entire home/apt',36,0.6,1,79,2,179,8.643417,0.572658,8.95484,65
NA,41.91764,-87.67359,'Entire home/apt',168,2.7,1,251,32,45,10.050995,0.275505,3.627667,105
NA,41.93144,-87.66954,'Private room',1,0.02,2,0,0,1836,11.008147,0.849822,4.272451,50
NA,41.93238,-87.72055,'Entire home/apt',188,3.01,2,75,20,80,10.24893,0.544414,6.211196,149
NA,41.94364,-87.72912,'Entire home/apt',595,9.59,5,331,83,44,9.890795,0.592418,7.061046,90
NA,41.95354,-87.71183,'Private room',62,1,2,0,5,362,10.677108,0.598297,6.867005,45
NA,41.93822,-87.66372,'Entire home/apt',16,0.26,21,0,0,564,11.565643,0.387028,4.542934,99
NA,41.89235,-87.62732,'Hotel room',161,2.97,24,346,28,64,10.024568,0.049019,0.99253,284
NA,41.78639,-87.63417,'Private room',13,0.21,9,85,0,970,6.455578,0.46969,6.332487,39
NA,42.00036,-87.68099,'Private room',0,NA,1,0,0,-1,12.311919,0.667196,8.886898,60
NA,41.94509,-87.66596,'Entire home/apt',42,0.68,1,7,9,73,11.948935,0.136309,5.026306,250
NA,41.93361,-87.68508,'Entire home/apt',0,NA,1,253,0,-1,10.828168,1.012605,4.876517,150
NA,41.84117,-87.65916,'Entire home/apt',50,0.81,6,0,4,367,6.35694,0.373775,3.010475,200
NA,41.90786,-87.63864,'Entire home/apt',27,0.44,1,321,23,45,10.453878,0.175608,2.109403,299
NA,41.79526,-87.59644,'Private room',66,1.06,6,281,10,128,8.539522,0.499272,5.999158,150
NA,41.79346,-87.59767,'Private room',64,1.03,6,310,12,44,8.464092,0.541435,6.097953,189
NA,41.7942,-87.59702,'Private room',67,1.1,6,216,11,123,8.502762,0.515078,6.059457,135
NA,41.98532,-87.67212,'Private room',51,0.82,7,12,4,279,12.712787,0.41398,7.75063,55
NA,42.00834,-87.68953,'Private room',36,0.58,2,257,7,71,11.93153,0.761151,9.560024,59
NA,41.9001,-87.67019,'Private room',149,2.44,2,269,39,41,9.062739,0.287586,2.677246,53
NA,41.85527,-87.67665,'Entire home/apt',139,2.3,3,258,12,62,6.320835,0.057737,3.004146,80
NA,42.00834,-87.6903,'Private room',29,0.73,2,145,15,52,11.890116,0.803112,9.574448,65
NA,41.90717,-87.66837,'Entire home/apt',290,4.74,1,66,48,45,9.53701,0.226164,2.908309,271
NA,41.8438,-87.72759,'Entire home/apt',140,2.3,1,15,0,948,4.212095,0.704492,5.840356,80
NA,41.91658,-87.70586,'Entire home/apt',92,1.5,1,97,15,59,9.361605,0.611533,4.929101,112
NA,41.79486,-87.59768,'Private room',42,0.69,6,216,5,149,8.469972,0.558275,6.005342,153
NA,41.98546,-87.65906,'Entire home/apt',94,1.62,2,38,24,45,13.425751,0.117474,7.578153,115
NA,41.9456,-87.65285,'Entire home/apt',69,1.12,3,0,0,948,12.280886,0.116667,4.824542,200
NA,41.94678,-87.66642,'Entire home/apt',170,2.74,2,141,37,45,12.04634,0.241438,5.143459,211
NA,41.89484,-87.65493,'Entire home/apt',260,4.27,19,334,46,56,9.204591,0.088743,1.793549,165
NA,41.93741,-87.65639,'Entire home/apt',216,3.59,1,46,66,45,11.688846,0.168295,4.342283,159
NA,41.90238,-87.67771,'Private room',129,2.08,1,0,0,1035,9.006529,0.515658,3.106374,45
NA,41.96796,-87.70787,'Entire home/apt',342,5.68,4,132,67,42,10.777413,0.132794,7.524238,112
NA,41.92234,-87.68441,'Entire home/apt',350,5.72,1,113,66,44,10.113538,0.4339,4.267165,157
NA,41.93476,-87.6504,'Entire home/apt',121,1.98,1,59,18,46,11.678097,0.188086,4.068118,364
NA,41.90927,-87.71204,'Entire home/apt',230,3.85,2,12,26,38,8.786566,1.205017,4.978802,138
NA,41.96229,-87.66529,'Private room',20,0.33,1,0,0,1123,13.060929,0.434729,6.123777,73
NA,41.87757,-87.67584,'Entire home/apt',323,5.27,2,119,69,44,7.576108,0.137626,2.51405,183
NA,41.95227,-87.66934,'Private room',278,4.54,1,140,38,40,12.336581,0.330039,5.554452,80
NA,41.98025,-87.67236,'Entire home/apt',196,3.36,1,230,51,40,12.691735,0.747883,7.421534,115
NA,41.90175,-87.66801,'Entire home/apt',0,NA,1,0,0,-1,9.220718,0.133012,2.648668,1200
NA,41.92047,-87.7297,'Entire home/apt',35,0.57,1,159,7,48,9.360935,0.302201,6.188621,144
NA,41.93787,-87.69883,'Entire home/apt',173,3.03,1,342,41,58,10.879689,0.739052,5.586958,63
NA,41.97479,-87.79015,'Entire home/apt',228,4.95,1,41,67,52,6.265408,0.735504,11.007376,81
NA,41.91451,-87.71061,'Entire home/apt',195,3.17,6,16,22,44,9.156164,0.904337,5.077336,219
NA,41.85885,-87.69301,'Private room',124,2.01,5,353,13,43,5.981975,0.339377,3.698038,119
NA,41.92608,-87.7046,'Private room',3,0.05,1,0,0,1795,10.01179,0.278734,5.257368,108
NA,41.92993,-87.71919,'Private room',84,1.37,1,0,0,1515,10.095446,0.465241,6.050693,29
NA,41.92169,-87.72111,'Entire home/apt',225,3.67,1,253,79,56,9.517303,0.413572,5.822524,98
NA,41.95332,-87.67951,'Private room',22,0.36,1,0,0,1518,12.211901,0.254115,5.857018,70
NA,41.8126,-87.61295,'Entire home/apt',195,3.19,2,328,36,60,7.83224,0.38453,4.61219,117
NA,41.71909,-87.67636,'Private room',45,0.74,1,0,1,178,6.209089,0.502838,11.262355,45
NA,41.85874,-87.66146,'Private room',29,0.48,1,0,0,1471,7.060292,0.424027,2.18464,75
NA,41.94552,-87.68531,'Entire home/apt',93,1.71,1,132,28,42,11.60054,0.583868,5.552202,146
NA,41.96998,-87.6818,'Entire home/apt',211,3.63,1,118,61,44,12.190319,0.279732,6.946446,125
NA,41.89752,-87.66363,'Entire home/apt',59,1.13,6,301,11,114,9.094268,0.446646,2.281971,916
NA,41.92658,-87.71973,'Entire home/apt',189,3.22,1,62,31,37,9.862768,0.456797,5.941353,200
NA,41.95371,-87.67784,'Entire home/apt',134,2.37,1,0,25,115,12.267303,0.159613,5.839356,306
NA,41.79327,-87.59678,'Private room',40,0.68,6,147,3,73,8.511814,0.491136,6.124638,150
NA,41.93533,-87.67542,'Entire home/apt',173,2.84,1,309,35,44,11.128189,0.61444,4.668824,219
NA,41.91237,-87.69812,'Entire home/apt',34,0.56,3,123,3,181,9.209551,0.630977,4.416606,99
NA,41.93557,-87.70507,'Entire home/apt',21,0.35,1,0,4,291,10.639063,0.429254,5.710921,126
NA,41.85849,-87.64372,'Entire home/apt',144,2.38,1,0,0,899,7.760943,0.212405,1.551935,159
NA,41.93812,-87.72454,'Entire home/apt',309,5.06,1,60,47,44,10.230852,0.673233,6.626381,139
NA,41.89771,-87.66813,'Entire home/apt',205,3.36,1,42,30,87,8.976981,0.408865,2.492136,115
NA,41.853252,-87.682693,'Entire home/apt',195,3.65,3,223,48,52,6.001728,0.172908,3.358549,151
NA,41.90145,-87.6675,'Entire home/apt',263,4.57,1,39,73,54,9.216767,0.148764,2.613981,155
NA,41.85704,-87.69476,'Private room',131,2.15,5,360,17,45,5.825245,0.191708,3.832952,83
NA,41.89589,-87.66303,'Entire home/apt',187,3.08,1,65,61,41,9.01699,0.404832,2.190588,160
NA,41.95977,-87.6766,'Entire home/apt',155,2.57,1,45,25,80,12.527279,0.138038,6.187509,136
NA,42.00629,-87.66827,'Private room',36,0.59,7,356,2,341,13.055103,0.173172,9.09109,45
NA,41.91153,-87.67516,'Shared room',1,0.02,1,0,0,1863,9.633848,0.177451,3.384457,75
NA,41.86272,-87.62512,'Entire home/apt',1,0.02,1,0,0,1836,8.736214,0.325187,1.09155,250
NA,41.86135,-87.62617,'Entire home/apt',71,1.18,1,365,0,961,8.633422,0.409555,1.172621,199
NA,41.95818,-87.7219,'Entire home/apt',0,NA,1,0,0,-1,10.085247,0.526739,7.471198,90
NA,41.77799,-87.68958,'Private room',1,0.02,1,0,0,1856,3.474366,1.370865,7.639923,35
NA,41.84093,-87.66093,'Private room',5,0.08,6,357,3,60,6.269785,0.27863,3.076819,57
NA,41.920656,-87.681332,'Entire home/apt',261,4.36,1,56,13,38,10.06911,0.441734,4.066798,200
NA,41.91393,-87.71776,'Private room',135,2.25,2,306,11,49,9.027622,0.916242,5.401596,99
NA,41.89355,-87.66209,'Entire home/apt',166,3.03,2,320,24,73,8.909948,0.397125,2.060279,453
NA,41.88406,-87.64277,'Entire home/apt',0,NA,1,0,0,-1,9.034009,0.088736,0.818909,139
NA,41.9133,-87.63506,'Entire home/apt',204,3.41,1,315,45,43,10.872135,0.280246,2.445721,90
NA,41.9373,-87.65194,'Entire home/apt',3,0.07,1,90,1,206,11.793094,0.076937,4.259917,400
NA,41.91489,-87.69734,'Private room',80,1.42,1,29,14,73,9.387899,0.503427,4.476946,85
NA,41.92876,-87.65427,'Entire home/apt',64,1.07,1,327,22,51,11.213445,0.237761,3.742173,125
NA,41.93945,-87.68456,'Entire home/apt',205,3.42,1,310,41,45,11.217378,0.738761,5.182571,66
NA,41.92066,-87.68531,'Entire home/apt',5,0.1,1,0,0,1053,9.987673,0.307997,4.220176,599
NA,41.93316,-87.66783,'Shared room',1,0.02,2,0,0,1836,11.154773,0.746285,4.329557,21
NA,42.00192,-87.66794,'Private room',0,NA,1,0,0,-1,13.032273,0.364888,8.79371,50
NA,41.74643,-87.5724,'Private room',51,0.87,2,333,13,72,10.200349,1.077863,9.610599,88
NA,41.80686,-87.74087,'Entire home/apt',0,NA,1,0,0,-1,1.571121,0.997359,7.806404,200
NA,41.95781,-87.64595,'Entire home/apt',3,0.05,1,0,0,1826,13.203154,0.548814,5.570228,86
NA,41.90914,-87.68252,'Entire home/apt',109,1.81,1,0,3,106,9.314145,0.237802,3.587892,188
NA,42.0114,-87.66417,'Private room',126,2.1,7,8,14,68,13.331901,0.196953,9.387189,79
NA,41.8936,-87.66118,'Entire home/apt',162,2.72,5,165,37,54,8.940406,0.351932,2.01975,295
NA,42.01042,-87.66443,'Entire home/apt',54,0.92,7,320,16,59,13.306587,0.133382,9.323812,594
NA,41.92208,-87.71408,'Entire home/apt',283,4.98,1,49,60,52,9.61991,0.592392,5.512209,219
NA,41.80398,-87.60258,'Private room',147,2.55,3,253,29,73,8.273887,0.731772,5.325851,120
NA,41.80384,-87.60391,'Private room',192,3.19,3,344,29,53,8.200641,0.793197,5.315356,123
NA,41.80238,-87.60217,'Private room',143,2.43,3,244,31,54,8.280229,0.780679,5.43812,112
NA,41.93193,-87.66927,'Entire home/apt',2,0.03,1,0,0,1823,11.045029,0.817518,4.294193,150
NA,41.89579,-87.67312,'Entire home/apt',149,2.77,1,33,24,79,8.725156,0.624783,2.661654,71
NA,41.91682,-87.68023,'Entire home/apt',26,0.44,1,0,0,975,9.849319,0.381078,3.836602,129
NA,41.92314,-87.63722,'Entire home/apt',1,0.02,1,0,0,1786,11.361983,0.856026,3.134056,75
NA,41.91438,-87.71637,'Private room',141,2.35,2,306,11,42,9.074137,0.939668,5.348693,107
NA,42.00976,-87.66234,'Private room',154,2.56,7,6,13,54,13.411774,0.20795,9.256645,53
NA,42.01142,-87.66278,'Private room',159,2.65,7,5,3,54,13.406932,0.245431,9.373666,81
NA,42.01034,-87.66452,'Private room',63,1.11,7,6,5,92,13.30083,0.125994,9.319406,77
NA,41.96961,-87.65239,'Entire home/apt',93,1.56,1,201,39,39,13.795539,0.337329,6.43353,139
NA,42.01007,-87.66417,'Private room',113,1.89,7,5,5,61,13.316629,0.126871,9.29729,64
NA,42.01036,-87.66248,'Private room',165,2.76,7,8,8,71,13.410932,0.215924,9.298742,71
NA,41.92298,-87.67894,'Private room',1,0.03,2,0,0,1087,10.267579,0.645896,4.097365,60
NA,41.92994,-87.70468,'Entire home/apt',160,3.75,1,226,60,37,10.268046,0.166721,5.432315,135
NA,41.94196,-87.7307,'Entire home/apt',449,7.49,5,338,69,40,9.836309,0.667656,7.054534,78
NA,41.85591,-87.67467,'Entire home/apt',13,0.25,3,128,4,62,6.425187,0.11753,2.888999,60
NA,41.92581,-87.69508,'Entire home/apt',26,0.47,2,78,2,59,10.141977,0.275245,4.851943,259
NA,41.94015,-87.65986,'Entire home/apt',152,2.54,1,86,44,44,11.775597,0.331477,4.585259,142
NA,41.93771,-87.64665,'Entire home/apt',1,0.02,1,0,0,1572,11.954942,0.367016,4.214727,100
NA,41.90114,-87.62405,'Entire home/apt',113,1.89,11,298,41,109,10.593952,0.368008,1.620463,109
NA,41.94798,-87.66147,'Private room',110,1.84,1,358,25,56,12.229842,0.312608,5.122407,154
NA,41.93292,-87.64661,'Entire home/apt',7,0.12,1,0,0,1752,11.667713,0.357877,3.892341,70
NA,41.81742,-87.61744,'Entire home/apt',112,1.89,2,159,26,58,7.681295,0.093577,4.240959,156
NA,41.8961,-87.67091,'Entire home/apt',61,1.02,1,182,21,141,8.804098,0.553237,2.565311,180
NA,41.89378,-87.6734,'Entire home/apt',91,1.54,1,205,45,43,8.597334,0.661662,2.614884,170
NA,41.96829,-87.69798,'Entire home/apt',60,1.13,1,279,26,44,11.314758,0.227839,7.251556,236
NA,41.94495,-87.64951,'Entire home/apt',47,0.79,8,111,5,75,12.322748,0.274443,4.736525,168
NA,41.90252,-87.6729,'Entire home/apt',13,0.25,1,0,0,976,9.136951,0.300903,2.894303,119
NA,41.82676,-87.60749,'Entire home/apt',56,0.98,1,249,1,44,8.397256,0.830604,3.746045,300
NA,41.93794,-87.66377,'Entire home/apt',20,0.34,10,56,0,522,11.546956,0.406341,4.526417,120
NA,41.89202,-87.62708,'Private room',27,0.46,1,0,0,1147,10.016859,0.043556,0.971894,88
NA,41.95023,-87.68203,'Entire home/apt',150,2.54,1,62,40,43,11.965643,0.424334,5.736092,139
NA,41.93405,-87.70322,'Entire home/apt',170,2.89,1,303,37,44,10.562583,0.387196,5.565409,823
NA,41.93739,-87.7415,'Entire home/apt',121,2.04,2,111,0,1101,9.358616,0.745925,7.343839,46
NA,41.92196,-87.71534,'Entire home/apt',133,2.31,2,326,10,80,9.597087,0.640372,5.565263,204
NA,41.93708,-87.81612,'Entire home/apt',219,4.07,4,163,43,49,5.625994,0.816186,10.956879,189
NA,41.91386,-87.63828,'Entire home/apt',0,NA,1,317,0,-1,10.801005,0.239296,2.510505,100
NA,41.91136,-87.67101,'Entire home/apt',37,0.63,2,15,8,83,9.72474,0.375797,3.213961,325
NA,41.69094,-87.607,'Entire home/apt',172,2.97,2,353,30,51,10.298019,0.226484,12.973903,162
NA,41.93822,-87.68312,'Entire home/apt',174,2.98,2,307,26,80,11.1637,0.732982,5.067912,86
NA,41.94684,-87.65003,'Entire home/apt',59,1,8,54,4,297,12.426162,0.201271,4.869976,147
NA,41.85616,-87.65013,'Entire home/apt',59,1,1,238,7,214,7.390438,0.337014,1.877209,189
NA,41.9444,-87.64894,'Shared room',3,0.05,11,0,0,1803,12.303242,0.321695,4.692547,80
NA,41.86387,-87.62816,'Entire home/apt',0,NA,1,0,0,-1,8.653805,0.248716,0.985945,88
NA,41.98532,-87.67212,'Private room',101,1.71,7,9,13,122,12.712787,0.41398,7.75063,55
NA,41.94394,-87.65075,'Shared room',2,0.03,11,0,0,1756,12.229889,0.273871,4.684754,39
NA,41.9172,-87.65497,'Entire home/apt',1,0.03,1,0,0,1199,10.500245,0.137634,3.027757,499
NA,41.89235,-87.62732,'Hotel room',330,8.41,24,348,120,53,10.024568,0.049019,0.99253,307
NA,41.99433,-87.6693,'Entire home/apt',46,0.89,1,0,0,1011,12.904027,0.386914,8.304798,79
NA,41.93975,-87.65218,'Shared room',3,0.05,11,0,0,1752,11.936991,0.065484,4.425878,59
NA,41.96611,-87.68712,'Entire home/apt',252,4.29,2,323,28,65,11.916532,0.055335,6.831721,92
NA,41.94544,-87.6495,'Shared room',1,0.02,11,0,0,1795,12.353098,0.257746,4.769334,69
NA,41.9406,-87.65391,'Shared room',0,NA,11,0,0,-1,11.946328,0.048242,4.508945,51
NA,41.93943,-87.65194,'Shared room',2,0.03,11,0,0,1765,11.923395,0.082211,4.401043,58
NA,41.9447,-87.6506,'Shared room',0,NA,11,0,0,-1,12.280345,0.239175,4.733653,58
NA,41.90107,-87.68752,'Entire home/apt',11,0.19,2,71,3,149,8.694371,0.811921,3.52761,133
NA,41.99968,-87.67168,'Private room',11,0.19,2,344,1,100,12.811189,0.58037,8.69508,141
NA,41.962,-87.65156,'Private room',27,0.49,1,363,0,1100,13.33397,0.341617,5.909759,90
NA,41.89271,-87.66012,'Entire home/apt',116,1.98,1,0,0,955,8.922032,0.343209,1.938255,101
NA,41.93228,-87.68772,'Entire home/apt',0,NA,1,0,0,-1,10.693425,0.867297,4.896607,527
NA,41.87802,-87.69514,'Entire home/apt',239,4.08,3,299,15,80,7.077491,0.415638,3.567568,167
NA,41.90085,-87.67894,'Entire home/apt',15,0.26,1,0,0,1053,8.882,0.625349,3.108511,60
NA,41.9204,-87.71615,'Entire home/apt',303,5.16,2,141,66,44,9.482564,0.695513,5.545025,201
NA,41.97786,-87.7483,'Private room',11,0.2,1,16,3,145,8.545053,0.381715,9.446901,48
NA,41.99767,-87.67249,'Entire home/apt',83,1.44,2,343,12,44,12.752194,0.485398,8.573268,141
NA,41.89192,-87.64987,'Entire home/apt',220,3.76,1,339,46,44,9.206295,0.108918,1.452632,95
NA,41.9214,-87.7046,'Entire home/apt',25,0.44,1,357,2,43,9.700402,0.40852,5.060243,125
NA,41.92273,-87.65338,'Entire home/apt',148,2.54,1,338,30,44,10.873848,0.117684,3.33777,389
NA,41.94702,-87.64977,'Private room',1,0.02,11,0,0,1787,12.443642,0.214501,4.878881,75
NA,41.91678,-87.67189,'Entire home/apt',10,0.17,1,256,0,1165,10.037703,0.189793,3.521997,239
NA,41.89059,-87.62102,'Entire home/apt',0,NA,1,0,0,-1,10.175518,0.370306,0.986169,280
NA,41.99776,-87.66757,'Entire home/apt',3,0.05,1,0,0,1543,13.020051,0.426767,8.510188,250
NA,41.89404,-87.64169,'Private room',0,NA,1,0,0,-1,9.59769,0.328383,1.277163,150
NA,41.97531,-87.78558,'Private room',93,1.61,2,172,0,772,6.513369,0.503645,10.832149,52
NA,41.94365,-87.65825,'Entire home/apt',0,NA,1,0,0,-1,12.031478,0.301318,4.782263,290
NA,41.85742,-87.6278,'Entire home/apt',0,NA,1,0,0,-1,8.400648,0.280385,1.431092,220
NA,41.97359,-87.78693,'Private room',31,0.54,2,357,1,37,6.44498,0.63551,10.817429,47
NA,41.89252,-87.6197,'Entire home/apt',5,0.09,9,333,1,232,10.320864,0.440268,1.137582,249
NA,41.81054,-87.69072,'Private room',20,0.34,1,164,8,55,3.769623,0.533834,5.726666,26
NA,41.96706,-87.70705,'Entire home/apt',305,5.3,4,140,55,38,10.826471,0.104055,7.447701,135
NA,41.7108,-87.721,'Private room',13,0.22,1,0,0,779,5.464686,1.595498,12.571898,35
NA,41.94504,-87.65081,'Shared room',1,0.02,11,0,0,1788,12.296092,0.214638,4.759182,25
NA,41.90692,-87.69479,'Entire home/apt',135,2.35,3,162,15,73,8.916841,0.742643,4.067675,446
NA,41.9026,-87.6713,'Entire home/apt',74,1.35,1,326,31,45,9.183612,0.217726,2.827029,240
NA,41.94587,-87.65463,'Shared room',24,0.42,5,0,0,765,12.254947,0.102192,4.868692,61
NA,41.965954,-87.694283,'Entire home/apt',168,2.89,1,187,36,42,11.527301,0.026291,7.010191,99
NA,41.89214,-87.65875,'Entire home/apt',133,2.4,1,180,51,49,8.932212,0.327245,1.853918,116
NA,41.92773,-87.64381,'Entire home/apt',206,3.55,2,117,45,39,11.436458,0.517075,3.508866,392
NA,41.92509,-87.72266,'Entire home/apt',96,1.65,4,173,22,58,9.733706,0.278197,6.018227,691
NA,41.91836,-87.68852,'Entire home/apt',27,0.47,11,168,10,37,9.776311,0.134596,4.242182,217
NA,41.93342,-87.72898,'Private room',4,0.1,4,284,0,963,10.093262,0.61104,6.625315,38
NA,41.99553,-87.67165,'Entire home/apt',184,3.33,2,159,30,45,12.783476,0.365604,8.418701,305
NA,41.94824,-87.66708,'Entire home/apt',0,NA,1,0,0,-1,12.125288,0.346523,5.250288,70
NA,41.89808,-87.69595,'Entire home/apt',296,5.17,1,40,68,44,8.325214,0.739028,3.865957,180
NA,41.93374,-87.63913,'Entire home/apt',2,0.03,2,0,0,1758,11.923542,0.769132,3.87281,50
NA,41.94802,-87.70596,'Entire home/apt',166,3.35,1,284,30,52,11.059807,0.686539,6.369252,198
NA,41.97329,-87.70894,'Entire home/apt',4,0.07,1,0,1,65,10.700231,0.405869,7.862028,72
NA,41.89601,-87.62596,'Entire home/apt',2,0.03,1,0,0,470,10.260697,0.110046,1.25345,120
NA,41.93238,-87.79297,'Entire home/apt',35,0.66,2,160,13,38,6.888621,0.855171,9.664324,154
NA,41.986236,-87.770318,'Entire home/apt',3,3,1,338,3,44,7.361593,0.605392,10.702185,95
NA,41.94728,-87.64416,'Private room',0,NA,1,0,0,-1,12.600395,0.520685,4.837384,100
